pnu,floor,year_approval,area_exclusive,price
11380109001,3,2002,59.7,195000000.0
11380109001,3,1992,119.46,280000000.0
11380109001,3,1995,59.35,175000000.0
11380109001,3,2002,61.13,205000000.0
11380109001,3,2001,72.0,230000000.0
11380109001,3,1992,39.39,130000000.0
11380109001,3,2002,44.48,145000000.0
11380109001,3,2014,35.4,167000000.0
11380109001,3,2000,73.47,222000000.0
11380110001,3,1993,39.74,148000000.0
11380110001,3,2004,103.92,370000000.0
11380110001,3,2002,72.92,300000000.0
11380110001,3,1993,54.39,170000000.0
11380110001,3,2001,51.9,210000000.0
11380110001,3,2003,78.7,299000000.0
11380110001,3,1997,60.84,211000000.0
11380110001,3,2016,38.48,212000000.0
11380110001,3,2016,36.0,228000000.0
11380110001,3,2001,73.71,280000000.0
11380110001,3,1982,82.22,330000000.0
11380110001,3,1994,65.79,320000000.0
11380110001,3,2003,30.65,120000000.0
11410101001,3,2002,36.65,165000000.0
11410107001,3,1996,31.93,97000000.0
11410107001,3,1996,27.89,84000000.0
11410107001,3,1996,32.19,97000000.0
11410110001,3,2007,65.77,390000000.0
11410110001,3,1991,79.96,416000000.0
11410110001,3,1989,75.25,525000000.0
11410110001,3,1996,127.44,505000000.0
11410110001,3,2002,74.46,361800000.0
11410110001,3,2001,92.76,354540000.0
11410110001,3,2002,59.0,270000000.0
11410111001,3,2004,67.14,258000000.0
11410111001,3,2016,28.94,182000000.0
11410111001,3,2009,61.37,275000000.0
11410111001,3,2016,47.32,270000000.0
11410111001,3,2009,44.08,225000000.0
11410111001,3,1965,21.55,63500000.0
11410111001,3,1991,73.05,220000000.0
11410116001,3,2013,59.63,340000000.0
11410116001,3,2009,68.3,350000000.0
11410116001,3,2016,52.74,358000000.0
11410117001,3,2011,39.98,148000000.0
11410117001,3,1997,28.05,135000000.0
11410117001,3,1997,28.05,135000000.0
11410117001,3,1997,28.05,130000000.0
11410117001,3,1997,24.75,115000000.0
11410117001,3,1997,24.75,115000000.0
11410117001,3,2015,79.55,250000000.0
11410117001,3,2015,12.26,35000000.0
11410117001,3,1995,21.6,84000000.0
11410117001,3,2002,41.16,130000000.0
11410118001,3,2002,55.91,162260000.0
11410118001,3,2006,72.22,230000000.0
11410118001,3,1985,87.57,214000000.0
11410118001,3,1994,41.22,120000000.0
11410119001,3,2002,70.93,239000000.0
11410119001,3,2002,52.46,172000000.0
11410119001,3,1994,45.96,158000000.0
11410119001,3,2002,60.46,238000000.0
11410119001,3,2001,59.81,215000000.0
11410119001,3,2003,63.96,285000000.0
11410119001,3,2001,43.92,151000000.0
11410119001,3,2012,58.7,254000000.0
11410119001,3,2016,45.94,290000000.0
11410119001,3,2002,43.52,195000000.0
11410119001,3,2014,40.62,210000000.0
11410119001,3,2003,74.07,285000000.0
11410119001,3,2006,75.89,300000000.0
11410119001,3,2003,80.1,300000000.0
11410119001,3,2003,60.12,240000000.0
11410119001,3,2006,73.29,302000000.0
11410119001,3,1993,52.65,235000000.0
11410120001,3,2002,70.07,210000000.0
11410120001,3,1985,112.58,442750000.0
11410120001,3,2012,37.08,185000000.0
11410120001,3,2003,76.6,285000000.0
11410120001,3,1992,50.43,127000000.0
11440101001,3,1981,47.87,247670000.0
11440101001,3,1978,51.37,202330000.0
11440101001,3,1981,51.04,212300000.0
11440101001,3,1986,47.55,220000000.0
11440101001,3,1986,50.36,276000000.0
11440101001,3,1986,43.03,220000000.0
11440101001,3,1994,49.32,200000000.0
11440101001,3,2014,33.8,173000000.0
11440102001,3,2007,41.76,260000000.0
11440102001,3,2006,59.57,560000000.0
11440102001,3,2007,40.63,270000000.0
11440103001,3,1981,72.46,393000000.0
11440104001,3,2002,49.77,292000000.0
11440104001,3,2011,23.16,150000000.0
11440104001,3,2011,25.65,150000000.0
11440105001,3,2015,29.86,274000000.0
11440105001,3,2015,36.35,307000000.0
11440107001,3,2003,84.33,420000000.0
11440108001,3,2000,58.36,417100000.0
11440111001,3,1994,26.13,382000000.0
11440111001,3,1991,45.48,208000000.0
11440111001,3,2016,51.95,310000000.0
11440111001,3,2008,75.33,316000000.0
11440113001,3,2008,48.03,306000000.0
11440115001,3,1991,38.56,237000000.0
11440115001,3,1991,50.76,284000000.0
11440115001,3,2008,53.4,336000000.0
11440115001,3,1995,46.4,280500000.0
11440120001,3,2012,39.04,230000000.0
11440120001,3,1994,36.76,200000000.0
11440120001,3,2014,27.63,268000000.0
11440120001,3,2014,55.94,388000000.0
11440120001,3,2014,46.71,274000000.0
11440120001,3,1994,45.24,215000000.0
11440120001,3,2014,29.95,266000000.0
11440120001,3,2014,29.95,266000000.0
11440120001,3,2002,44.08,223000000.0
11440122001,3,2011,79.57,750000000.0
11440122001,3,2011,12.38,95000000.0
11440122001,3,2008,59.7,343500000.0
11440122001,3,1994,26.77,160000000.0
11440122001,3,2010,29.89,215000000.0
11440123001,3,2001,54.21,243000000.0
11440123001,3,2002,55.38,260000000.0
11440123001,3,2008,46.71,240000000.0
11440123001,3,2008,54.1,280000000.0
11440123001,3,1992,42.13,195000000.0
11440123001,3,2008,49.86,248000000.0
11440123001,3,2008,34.44,194000000.0
11440123001,3,2008,56.74,278000000.0
11440123001,3,2008,40.12,190000000.0
11440123001,3,2008,40.12,190000000.0
11440123001,3,2016,42.66,315000000.0
11440123001,3,2016,55.45,335000000.0
11440123001,3,2016,55.45,329000000.0
11440123001,3,1997,72.56,310000000.0
11440123001,3,1997,32.54,140000000.0
11440124001,3,1984,107.13,430000000.0
11440124001,3,1985,120.46,513000000.0
11440124001,3,1992,80.07,315000000.0
11440124001,3,2013,15.81,124000000.0
11440125001,3,2012,44.33,225000000.0
11440125001,3,1990,67.86,260000000.0
11440125001,3,1993,62.3,220000000.0
11440125001,3,2000,76.79,330000000.0
11440125001,3,2015,29.93,243000000.0
11440125001,3,1991,32.55,105000000.0
11440125001,3,1992,52.62,199000000.0
11440125001,3,1993,73.89,237000000.0
11440125001,3,1994,60.6,247000000.0
11440125001,3,1994,117.72,445000000.0
11440125001,3,2005,56.37,275000000.0
11440125001,3,2002,66.46,310000000.0
11440125001,3,2003,80.1,305000000.0
11440126001,3,1986,48.6,160000000.0
11470101001,3,1996,67.36,200000000.0
11470101001,3,2010,28.43,130000000.0
11470101001,3,2010,29.84,130000000.0
11470101001,3,2002,34.14,118000000.0
11470101001,3,2012,29.59,134000000.0
11470101001,3,2016,49.01,252000000.0
11470101001,3,2011,48.84,181000000.0
11470101001,3,2002,62.62,195000000.0
11470101001,3,2002,64.72,268000000.0
11470101001,3,2010,43.52,280000000.0
11470101001,3,2015,46.63,250000000.0
11470101001,3,2002,60.78,190000000.0
11470101001,3,1994,48.6,153000000.0
11470102001,3,2002,65.85,220000000.0
11470102001,3,2013,50.95,260000000.0
11470102001,3,2016,40.65,228000000.0
11470102001,3,2016,29.2,183000000.0
11470102001,3,1992,45.78,180000000.0
11470102001,3,2016,28.05,205000000.0
11470102001,3,2014,33.38,192000000.0
11470102001,3,2007,33.55,178000000.0
11470102001,3,2007,36.48,135000000.0
11470102001,3,2007,49.16,183000000.0
11470102001,3,2010,64.9,230000000.0
11470102001,3,2012,52.17,248000000.0
11470102001,3,1992,43.8,135000000.0
11470102001,3,1992,43.47,135000000.0
11470102001,3,1983,61.8,180000000.0
11470102001,3,1994,65.91,183000000.0
11470103001,3,2012,30.29,144500000.0
11470103001,3,1989,36.84,136000000.0
11470103001,3,2011,29.97,139000000.0
11470103001,3,2011,29.98,136000000.0
11470103001,3,2010,41.48,137000000.0
11470103001,3,2015,40.97,206000000.0
11470103001,3,2014,42.69,113700000.0
11470103001,3,2014,47.91,142240000.0
11470103001,3,2014,54.57,165000000.0
11470103001,3,2011,46.48,195000000.0
11470103001,3,2010,54.47,200000000.0
11470103001,3,2013,49.87,182000000.0
11470103001,3,1989,36.77,106000000.0
11470103001,3,1984,87.5,105000000.0
11470103001,3,2002,48.67,150000000.0
11470103001,3,2012,48.3,167000000.0
11470103001,3,2012,59.86,200000000.0
11470103001,3,2003,59.78,190000000.0
11470103001,3,1993,61.17,180000000.0
11470103001,3,1994,83.67,190000000.0
11470103001,3,1982,64.3,170000000.0
11470103001,3,1982,81.12,230000000.0
11470103001,3,1991,38.88,118000000.0
11470103001,3,2012,53.38,200000000.0
11470103001,3,1991,36.36,122000000.0
11470103001,3,1984,75.76,268000000.0
11470103001,3,2001,43.29,134000000.0
11470103001,3,2011,52.43,220000000.0
11470103001,3,1988,41.04,125000000.0
11470103001,3,1988,41.2,110000000.0
11470103001,3,2003,67.22,194000000.0
11470103001,3,1991,40.98,144000000.0
11470103001,3,1991,40.98,148000000.0
11500102001,3,2015,36.21,245000000.0
11500102001,3,2014,43.37,240000000.0
11500102001,3,1988,79.2,260000000.0
11500102001,3,2015,48.14,235000000.0
11500102001,3,1995,34.54,134000000.0
11500102001,3,2016,47.05,270000000.0
11500102001,3,2003,40.59,200000000.0
11500102001,3,2003,47.94,220000000.0
11500102001,3,1981,70.21,300000000.0
11500103001,3,2003,66.84,215000000.0
11500103001,3,2008,43.26,165000000.0
11500103001,3,1993,37.44,115000000.0
11500103001,3,1990,40.86,130000000.0
11500103001,3,2002,37.64,113000000.0
11500103001,3,2016,41.47,209000000.0
11500103001,3,2008,35.88,130000000.0
11500103001,3,2008,35.72,200000000.0
11500103001,3,1991,45.0,115000000.0
11500103001,3,2002,43.26,100000000.0
11500103001,3,2008,44.88,125000000.0
11500103001,3,2008,56.1,200000000.0
11500103001,3,2008,50.22,180000000.0
11500103001,3,1995,50.11,172000000.0
11500103001,3,2009,75.1,210000000.0
11500103001,3,2002,45.92,149000000.0
11500103001,3,2008,46.98,170000000.0
11500103001,3,2008,60.04,197000000.0
11500103001,3,2000,64.75,215000000.0
11500103001,3,2001,59.97,225000000.0
11500103001,3,2008,60.49,200000000.0
11500103001,3,2000,76.4,217000000.0
11500103001,3,1991,38.16,149000000.0
11500103001,3,2015,41.3,250000000.0
11500103001,3,2008,52.86,205000000.0
11500103001,3,2001,65.62,200000000.0
11500103001,3,2002,68.24,209000000.0
11500103001,3,2012,29.82,149000000.0
11500103001,3,2000,65.65,215000000.0
11500103001,3,2000,60.3,175000000.0
11500103001,3,2008,51.32,170000000.0
11500103001,3,2002,62.83,188000000.0
11500103001,3,2016,38.52,200000000.0
11500103001,3,2011,59.3,180000000.0
11500103001,3,2016,29.24,174000000.0
11500103001,3,2016,26.3,168000000.0
11500103001,3,2016,24.34,176000000.0
11500103001,3,2016,24.34,177000000.0
11500103001,3,2000,59.9,157000000.0
11500103001,3,2000,58.95,178000000.0
11500103001,3,2002,64.16,200000000.0
11500103001,3,1997,48.0,160000000.0
11500103001,3,2008,43.33,155000000.0
11500103001,3,2008,47.97,170000000.0
11500103001,3,2013,29.44,133000000.0
11500103001,3,2002,42.69,142000000.0
11500103001,3,2012,29.8,122000000.0
11500103001,3,2014,36.16,168000000.0
11500103001,3,2008,47.59,169000000.0
11500103001,3,2010,46.26,210000000.0
11500103001,3,2010,29.37,120000000.0
11500103001,3,2016,27.27,179000000.0
11500103001,3,2001,41.58,125000000.0
11500103001,3,2016,39.84,225000000.0
11500103001,3,1990,36.83,105000000.0
11500103001,3,2014,34.63,178000000.0
11500103001,3,2002,47.36,153000000.0
11500103001,3,1994,57.18,163000000.0
11500103001,3,2012,52.53,205000000.0
11500103001,3,1993,43.2,140000000.0
11500103001,3,2001,50.59,187000000.0
11500103001,3,2001,57.1,210000000.0
11500103001,3,2012,44.35,210000000.0
11500103001,3,2002,53.97,216000000.0
11500103001,3,2002,64.46,255000000.0
11500103001,3,2005,43.1,164000000.0
11500103001,3,2009,50.49,230000000.0
11500103001,3,2011,27.18,166000000.0
11500103001,3,2009,67.59,190000000.0
11500103001,3,1986,43.92,180000000.0
11500105001,3,1984,57.06,570000000.0
11500106001,3,2014,38.82,230000000.0
11500106001,3,2012,38.07,230000000.0
11500106001,3,1998,84.15,235660000.0
11500106001,3,1998,51.03,142930000.0
11500106001,3,1998,84.15,235660000.0
11500106001,3,1998,51.39,143930000.0
11500106001,3,1998,51.39,143930000.0
11500106001,3,1998,51.03,142930000.0
11500106001,3,2002,52.59,212500000.0
11500106001,3,2002,48.85,183000000.0
11500108001,3,1991,84.78,338000000.0
11500108001,3,1991,47.65,137000000.0
11500108001,3,1984,78.68,230000000.0
11500109001,3,2016,29.76,180000000.0
11500109001,3,2016,29.81,180000000.0
11500109001,3,1996,74.61,245000000.0
11500109001,3,1983,77.16,590000000.0
11530102001,3,2015,12.06,110000000.0
11530102001,3,2015,16.38,120000000.0
11530102001,3,2015,12.3,110000000.0
11530102001,3,2015,16.38,120000000.0
11530102001,3,2004,44.88,150000000.0
11530102001,3,1996,59.04,165000000.0
11530102001,3,1996,44.48,133000000.0
11530102001,3,2016,33.49,209000000.0
11530103001,3,2015,22.62,147500000.0
11530103001,3,1994,34.34,100000000.0
11530106001,3,2002,60.18,210000000.0
11530106001,3,2016,48.99,279000000.0
11530106001,3,2016,51.08,286000000.0
11530107001,3,2001,38.13,130000000.0
11530107001,3,2016,38.7,239000000.0
11530107001,3,2016,47.77,246000000.0
11530107001,3,2016,38.13,193000000.0
11530107001,3,2016,48.66,248000000.0
11530107001,3,2012,54.46,218000000.0
11530107001,3,2003,44.89,155000000.0
11530107001,3,2002,36.36,130000000.0
11530107001,3,1997,62.76,166000000.0
11530107001,3,2001,65.58,195000000.0
11530107001,3,2001,58.92,186000000.0
11530107001,3,2003,59.93,190000000.0
11530107001,3,1997,59.43,198500000.0
11530107001,3,2015,44.7,233000000.0
11530107001,3,1975,65.46,175000000.0
11530108001,3,2015,36.69,184000000.0
11530108001,3,2016,50.72,243000000.0
11530108001,3,2016,51.81,259000000.0
11530108001,3,2016,52.37,291000000.0
11530108001,3,2016,53.67,280000000.0
11530108001,3,1984,77.04,200000000.0
11530108001,3,1984,77.04,200000000.0
11530108001,3,1987,45.9,225000000.0
11530108001,3,1983,78.8,180000000.0
11530108001,3,1987,43.45,240000000.0
11530108001,3,2003,46.72,145000000.0
11530108001,3,1984,76.56,268000000.0
11530108001,3,2009,67.89,220000000.0
11530108001,3,1989,49.41,229000000.0
11530109001,3,2003,59.99,190000000.0
11530109001,3,2009,84.04,295000000.0
11530109001,3,1994,35.04,134000000.0
11530109001,3,2004,76.86,210000000.0
11530109001,3,1986,75.0,200000000.0
11530109001,3,1988,39.86,210000000.0
11530110001,3,2012,29.96,167000000.0
11530110001,3,1988,42.44,245000000.0
11530110001,3,1985,81.96,365000000.0
11530110001,3,1985,68.53,315000000.0
11530110001,3,1985,68.53,317000000.0
11530112001,3,1996,59.89,200000000.0
11545102001,3,2016,29.44,171000000.0
11545102001,3,2016,29.94,186000000.0
11545102001,3,2012,28.1,192000000.0
11545102001,3,2013,33.41,206000000.0
11545102001,3,2013,34.21,206000000.0
11545102001,3,2003,68.94,225000000.0
11545102001,3,2012,35.76,190000000.0
11545102001,3,1982,44.96,150000000.0
11545102001,3,2001,60.93,188000000.0
11545102001,3,2016,39.38,167000000.0
11545103001,3,1997,102.75,245000000.0
11545103001,3,2002,59.54,155000000.0
11545103001,3,2012,49.93,218000000.0
11545103001,3,2002,48.54,163000000.0
11545103001,3,1980,60.0,160000000.0
11545103001,3,1981,58.12,195000000.0
11545103001,3,2009,64.07,178000000.0
11545103001,3,2003,67.52,215000000.0
11545103001,3,2004,58.55,205000000.0
11545103001,3,1997,96.06,288000000.0
11545103001,3,1985,59.76,250000000.0
11545103001,3,1984,50.48,215000000.0
11545103001,3,1984,48.3,222000000.0
11545103001,3,2002,75.75,289000000.0
11545103001,3,2004,73.15,278000000.0
11545103001,3,1988,72.46,286000000.0
11545103001,3,1988,49.84,204000000.0
11545103001,3,1988,49.84,213500000.0
11545103001,3,1988,49.84,207500000.0
11560116001,3,2009,60.0,299000000.0
11560118001,3,1984,91.64,280000000.0
11560118001,3,1996,66.64,297000000.0
11560118001,3,2003,49.61,248000000.0
11560118001,3,1988,40.66,162000000.0
11560128001,3,2010,30.0,185000000.0
11560128001,3,2016,27.93,230000000.0
11560130001,3,2015,45.65,330000000.0
11560132001,3,2002,28.79,150000000.0
11560132001,3,2008,81.76,310000000.0
11560132001,3,2012,35.03,225000000.0
11560132001,3,1981,57.85,290000000.0
11560132001,3,2002,59.4,239000000.0
11560132001,3,2015,49.03,220000000.0
11560132001,3,2001,59.06,224500000.0
11560132001,3,2001,59.52,247000000.0
11560132001,3,2016,24.57,137500000.0
11560132001,3,2016,23.85,133500000.0
11560132001,3,2016,24.34,136500000.0
11560132001,3,2016,24.57,137500000.0
11560132001,3,2016,23.85,133500000.0
11560132001,3,2016,24.34,136500000.0
11560132001,3,2007,62.94,218400000.0
11560132001,3,2016,27.7,182500000.0
11560132001,3,1981,72.83,390000000.0
11560133001,3,2015,45.57,240000000.0
11560133001,3,2009,66.98,270000000.0
11560133001,3,2002,42.86,165000000.0
11560133001,3,2000,56.89,203000000.0
11590101001,3,1994,53.88,210000000.0
11590101001,3,1994,59.16,298000000.0
11590101001,3,1994,46.84,249000000.0
11590101001,3,2001,52.26,295000000.0
11590102001,3,1997,71.6,285000000.0
11590102001,3,2015,58.12,323000000.0
11590102001,3,1991,39.0,200000000.0
11590102001,3,2016,59.88,317000000.0
11590102001,3,2012,45.16,238000000.0
11590102001,3,1991,44.27,120000000.0
11590102001,3,2003,67.99,215000000.0
11590102001,3,2015,44.18,240000000.0
11590102001,3,2016,44.0,285000000.0
11590102001,3,2015,48.4,290000000.0
11590102001,3,2008,49.7,225000000.0
11590102001,3,1997,63.38,219000000.0
11590102001,3,1992,60.71,180000000.0
11590102001,3,1993,37.8,135000000.0
11590102001,3,2009,67.3,200000000.0
11590102001,3,2014,42.48,320000000.0
11590102001,3,2011,65.64,350000000.0
11590102001,3,2004,47.96,175000000.0
11590102001,3,1997,83.99,270000000.0
11590104001,3,1986,117.55,1063180000.0
11590105001,3,1995,77.88,308000000.0
11590105001,3,1992,47.04,236000000.0
11590106001,3,2009,69.61,350000000.0
11590107001,3,2011,67.78,155000000.0
11590107001,3,2008,60.17,315000000.0
11590107001,3,1985,49.32,265000000.0
11590107001,3,2007,43.32,200000000.0
11590107001,3,2005,74.36,315000000.0
11590107001,3,2008,74.92,348000000.0
11590107001,3,2016,46.18,340000000.0
11590107001,3,2016,45.2,343000000.0
11590107001,3,1998,61.2,290000000.0
11590107001,3,2016,46.14,271500000.0
11590107001,3,2016,47.47,277500000.0
11590107001,3,2016,41.8,245500000.0
11590107001,3,2016,39.98,232000000.0
11590107001,3,2003,60.52,315000000.0
11590107001,3,2002,64.45,265000000.0
11590107001,3,2007,35.9,237500000.0
11590107001,3,2010,53.68,290000000.0
11590107001,3,2000,72.2,390000000.0
11590107001,3,1986,73.29,543000000.0
11590107001,3,1986,75.92,590000000.0
11590107001,3,1991,63.81,230000000.0
11590108001,3,2002,50.7,220000000.0
11590108001,3,2002,80.16,345000000.0
11590108001,3,2015,44.29,309000000.0
11590109001,3,2009,35.67,80000000.0
11590109001,3,2004,73.62,295000000.0
11590109001,3,2002,77.18,280000000.0
11590109001,3,2011,29.35,160000000.0
11620101001,3,2003,76.98,599000000.0
11620101001,3,2005,57.77,260000000.0
11620101001,3,2002,66.94,275000000.0
11620101001,3,1993,68.28,279000000.0
11620101001,3,2003,76.32,270000000.0
11620101001,3,2000,140.83,400000000.0
11620101001,3,2004,77.03,310000000.0
11620101001,3,1991,28.5,170000000.0
11620101001,3,1991,32.85,150000000.0
11620101001,3,1999,85.38,200000000.0
11620101001,3,1996,84.18,230000000.0
11620101001,3,1999,82.22,320000000.0
11620102001,3,1989,83.14,390000000.0
11620102001,3,1994,36.06,128000000.0
11620102001,3,1991,42.02,105000000.0
11620102001,3,2015,45.2,247000000.0
11620102001,3,2008,64.02,255000000.0
11620102001,3,2013,37.1,230000000.0
11620102001,3,1993,53.97,164000000.0
11620102001,3,1991,38.39,95000000.0
11620102001,3,1991,47.88,111000000.0
11620102001,3,1998,84.21,320000000.0
11620102001,3,2002,71.22,269000000.0
11620102001,3,2016,29.78,224000000.0
11620102001,3,2011,52.13,237500000.0
11620102001,3,2014,54.83,240000000.0
11620102001,3,2003,98.23,360000000.0
11620102001,3,1994,65.16,263000000.0
11620102001,3,2016,29.84,230000000.0
11620102001,3,2016,22.11,195000000.0
11620102001,3,2016,20.96,195000000.0
11620102001,3,2016,19.11,185000000.0
11620102001,3,2016,22.11,195000000.0
11620102001,3,2002,45.66,160000000.0
11620102001,3,1992,39.05,130000000.0
11620102001,3,1993,39.79,128000000.0
11620102001,3,2008,54.31,205000000.0
11620102001,3,1995,45.19,125000000.0
11620102001,3,1993,44.08,138000000.0
11620102001,3,2003,53.58,200000000.0
11620102001,3,2015,44.56,270000000.0
11620102001,3,1995,45.36,164000000.0
